from_dbid,relation,to_dbid
DB01601,INTERACT,DB13223
DB01601,INTERACT,DB13241
DB01601,INTERACT,DB13491
DB01601,INTERACT,DB13664
DB01601,INTERACT,DB13728
DB01601,INTERACT,DB13843
DB01601,INTERACT,DB13856
DB01601,INTERACT,DB13867
DB01601,INTERACT,DB14066
DB01601,INTERACT,DB14219
DB01601,INTERACT,DB14512
DB01601,INTERACT,DB14538
DB01601,INTERACT,DB14539
DB01601,INTERACT,DB14540
DB01601,INTERACT,DB14543
DB01601,INTERACT,DB14544
DB01601,INTERACT,DB14545
DB01601,INTERACT,DB14724
DB01601,INTERACT,DB14762
DB01601,INTERACT,DB14919
DB01601,INTERACT,DB15253
DB01601,INTERACT,DB03451
DB01601,INTERACT,DB15628
DB01601,INTERACT,DB15646
DB01601,INTERACT,DB12010
DB01601,INTERACT,DB00203
DB01601,INTERACT,DB00862
DB01601,INTERACT,DB00820
DB01601,INTERACT,DB00975
DB01601,INTERACT,DB05266
DB01601,INTERACT,DB06267
DB01601,INTERACT,DB09273
DB01601,INTERACT,DB11792
DB01601,INTERACT,DB00683
DB01601,INTERACT,DB00897
DB01601,INTERACT,DB00502
DB01601,INTERACT,DB00472
DB01601,INTERACT,DB11932
DB01601,INTERACT,DB15982
DB01601,INTERACT,DB11853
DB01601,INTERACT,DB15133
DB01601,INTERACT,DB12016
DB01601,INTERACT,DB12151
DB01601,INTERACT,DB00762
DB01601,INTERACT,DB01224
DB01601,INTERACT,DB01036
DB01601,INTERACT,DB08931
DB01601,INTERACT,DB00588
DB01601,INTERACT,DB09280
DB01601,INTERACT,DB12371
DB01601,INTERACT,DB12240
DB01601,INTERACT,DB11921
DB01601,INTERACT,DB00402
DB01601,INTERACT,DB05154
DB01601,INTERACT,DB15444
DB01601,INTERACT,DB13007
DB01601,INTERACT,DB12941
DB01601,INTERACT,DB06077
DB01601,INTERACT,DB15328
DB01601,INTERACT,DB11837
DB01601,INTERACT,DB11828
DB01601,INTERACT,DB11689
DB01601,INTERACT,DB14840
DB01601,INTERACT,DB12674
DB01601,INTERACT,DB14881
DB01601,INTERACT,DB15822
DB01601,INTERACT,DB12471
DB01601,INTERACT,DB16165
DB01601,INTERACT,DB11753
DB01601,INTERACT,DB00312
DB01601,INTERACT,DB00794
DB01601,INTERACT,DB00648
DB01601,INTERACT,DB11951
DB01601,INTERACT,DB11791
DB01601,INTERACT,DB15685
DB01601,INTERACT,DB12265
DB01601,INTERACT,DB16390
DB01601,INTERACT,DB16098
DB01601,INTERACT,DB12597
DB01601,INTERACT,DB15119
DB01601,INTERACT,DB14960
DB01601,INTERACT,DB06207
DB01601,INTERACT,DB09039
DB01601,INTERACT,DB01048
DB01601,INTERACT,DB01166
DB01601,INTERACT,DB00813
DB01601,INTERACT,DB04946
DB01601,INTERACT,DB00220
DB01601,INTERACT,DB01256
DB01601,INTERACT,DB08895
DB01601,INTERACT,DB00238
DB01601,INTERACT,DB00252
DB01601,INTERACT,DB01320
DB01601,INTERACT,DB00582
DB01601,INTERACT,DB00900
DB01601,INTERACT,DB01076
DB01601,INTERACT,DB01167
DB01601,INTERACT,DB01264
DB01601,INTERACT,DB00701
DB01601,INTERACT,DB01319
DB01601,INTERACT,DB10532
DB01601,INTERACT,DB00030
DB01601,INTERACT,DB00046
DB01601,INTERACT,DB00047
DB01601,INTERACT,DB00071
DB01601,INTERACT,DB00222
DB01601,INTERACT,DB00284
DB01601,INTERACT,DB00414
DB01601,INTERACT,DB00491
DB01601,INTERACT,DB00672
DB01601,INTERACT,DB00839
DB01601,INTERACT,DB01120
DB01601,INTERACT,DB01251
DB01601,INTERACT,DB01252
DB01601,INTERACT,DB01276
DB01601,INTERACT,DB01277
DB01601,INTERACT,DB01278
DB01601,INTERACT,DB01289
DB01601,INTERACT,DB01306
DB01601,INTERACT,DB01307
DB01601,INTERACT,DB01309
DB01601,INTERACT,DB01382
DB01601,INTERACT,DB01700
DB01601,INTERACT,DB04830
DB01601,INTERACT,DB04876
DB01601,INTERACT,DB04878
DB01601,INTERACT,DB05115
DB01601,INTERACT,DB06011
DB01601,INTERACT,DB06127
DB01601,INTERACT,DB06655
DB01601,INTERACT,DB08382
DB01601,INTERACT,DB08962
DB01601,INTERACT,DB09022
DB01601,INTERACT,DB09038
DB01601,INTERACT,DB09043
DB01601,INTERACT,DB09045
DB01601,INTERACT,DB09265
DB01601,INTERACT,DB09456
DB01601,INTERACT,DB09564
DB01601,INTERACT,DB11567
DB01601,INTERACT,DB11568
DB01601,INTERACT,DB11698
DB01601,INTERACT,DB11723
DB01601,INTERACT,DB11780
DB01601,INTERACT,DB11824
DB01601,INTERACT,DB11898
DB01601,INTERACT,DB11950
DB01601,INTERACT,DB11992
DB01601,INTERACT,DB12268
DB01601,INTERACT,DB12412
DB01601,INTERACT,DB12417
DB01601,INTERACT,DB12625
DB01601,INTERACT,DB12713
DB01601,INTERACT,DB12935
DB01601,INTERACT,DB13406
DB01601,INTERACT,DB13446
DB01601,INTERACT,DB13675
DB01601,INTERACT,DB13928
DB01601,INTERACT,DB14027
DB01601,INTERACT,DB14035
DB01601,INTERACT,DB15171
DB01601,INTERACT,DB15217
DB01601,INTERACT,DB01067
DB01601,INTERACT,DB00263
DB01601,INTERACT,DB00914
DB01601,INTERACT,DB01015
DB01601,INTERACT,DB01124
DB01601,INTERACT,DB00197
DB01601,INTERACT,DB11642
DB01601,INTERACT,DB11827
DB01601,INTERACT,DB08873
DB01601,INTERACT,DB00917
DB01601,INTERACT,DB01053
DB01601,INTERACT,DB01092
DB01601,INTERACT,DB06199
DB01601,INTERACT,DB06721
DB01601,INTERACT,DB08836
DB01601,INTERACT,DB08862
DB01601,INTERACT,DB08884
DB01601,INTERACT,DB09279
DB01601,INTERACT,DB00584
DB01601,INTERACT,DB00520
DB01601,INTERACT,DB00973
DB01601,INTERACT,DB02659
DB01601,INTERACT,DB04348
DB01601,INTERACT,DB12070
DB01601,INTERACT,DB00214
DB01601,INTERACT,DB00017
DB01601,INTERACT,DB00035
DB01601,INTERACT,DB00115
DB01601,INTERACT,DB00158
DB01601,INTERACT,DB00165
DB01601,INTERACT,DB00190
DB01601,INTERACT,DB00198
DB01601,INTERACT,DB00200
DB01601,INTERACT,DB00225
DB01601,INTERACT,DB00237
DB01601,INTERACT,DB00271
DB01601,INTERACT,DB00279
DB01601,INTERACT,DB00292
DB01601,INTERACT,DB00303
DB01601,INTERACT,DB00319
DB01601,INTERACT,DB00323
DB01601,INTERACT,DB00325
DB01601,INTERACT,DB00330
DB01601,INTERACT,DB00355
DB01601,INTERACT,DB00364
DB01601,INTERACT,DB00372
DB01601,INTERACT,DB00413
DB01601,INTERACT,DB00415
DB01601,INTERACT,DB00437
DB01601,INTERACT,DB00492
DB01601,INTERACT,DB00524
DB01601,INTERACT,DB00535
DB01601,INTERACT,DB00548
DB01601,INTERACT,DB00553
DB01601,INTERACT,DB00558
DB01601,INTERACT,DB00569
DB01601,INTERACT,DB00583
DB01601,INTERACT,DB00597
DB01601,INTERACT,DB00633
DB01601,INTERACT,DB00651
DB01601,INTERACT,DB00657
DB01601,INTERACT,DB00660
DB01601,INTERACT,DB00665
DB01601,INTERACT,DB00692
DB01601,INTERACT,DB00698
DB01601,INTERACT,DB00713
DB01601,INTERACT,DB00716
DB01601,INTERACT,DB00722
DB01601,INTERACT,DB00730
DB01601,INTERACT,DB00733
DB01601,INTERACT,DB00760
DB01601,INTERACT,DB00761
DB01601,INTERACT,DB00775
DB01601,INTERACT,DB00782
DB01601,INTERACT,DB00789
DB01601,INTERACT,DB00790
DB01601,INTERACT,DB00800
DB01601,INTERACT,DB00804
DB01601,INTERACT,DB00811
DB01601,INTERACT,DB00828
DB01601,INTERACT,DB00841
DB01601,INTERACT,DB00894
DB01601,INTERACT,DB00953
DB01601,INTERACT,DB00961
DB01601,INTERACT,DB00968
DB01601,INTERACT,DB00988
DB01601,INTERACT,DB00995
DB01601,INTERACT,DB01004
DB01601,INTERACT,DB01010
DB01601,INTERACT,DB01022
DB01601,INTERACT,DB01043
DB01601,INTERACT,DB01046
DB01601,INTERACT,DB01060
DB01601,INTERACT,DB01135
DB01601,INTERACT,DB01148
DB01601,INTERACT,DB01157
DB01601,INTERACT,DB01205
DB01601,INTERACT,DB01213
DB01601,INTERACT,DB01240
DB01601,INTERACT,DB01249
DB01601,INTERACT,DB01273
DB01601,INTERACT,DB01367
DB01601,INTERACT,DB01427
DB01601,INTERACT,DB01428
DB01601,INTERACT,DB01550
DB01601,INTERACT,DB01563
DB01601,INTERACT,DB01610
DB01601,INTERACT,DB01638
DB01601,INTERACT,DB04895
DB01601,INTERACT,DB05018
DB01601,INTERACT,DB06154
DB01601,INTERACT,DB06186
DB01601,INTERACT,DB06196
DB01601,INTERACT,DB06209
DB01601,INTERACT,DB06211
DB01601,INTERACT,DB06230
DB01601,INTERACT,DB06262
DB01601,INTERACT,DB06623
DB01601,INTERACT,DB06637
DB01601,INTERACT,DB06705
DB01601,INTERACT,DB06767
DB01601,INTERACT,DB06782
DB01601,INTERACT,DB06796
DB01601,INTERACT,DB06800
DB01601,INTERACT,DB06809
DB01601,INTERACT,DB06823
DB01601,INTERACT,DB06824
DB01601,INTERACT,DB08824
DB01601,INTERACT,DB08826
DB01601,INTERACT,DB08840
DB01601,INTERACT,DB08872
DB01601,INTERACT,DB08894
DB01601,INTERACT,DB08897
DB01601,INTERACT,DB08900
DB01601,INTERACT,DB09050
DB01601,INTERACT,DB09066
DB01601,INTERACT,DB09081
DB01601,INTERACT,DB09103
DB01601,INTERACT,DB09106
DB01601,INTERACT,DB09111
DB01601,INTERACT,DB09121
DB01601,INTERACT,DB09129
DB01601,INTERACT,DB09132
DB01601,INTERACT,DB09133
DB01601,INTERACT,DB09134
DB01601,INTERACT,DB09135
DB01601,INTERACT,DB09136
DB01601,INTERACT,DB09137
DB01601,INTERACT,DB09139
DB01601,INTERACT,DB09148
DB01601,INTERACT,DB09149
DB01601,INTERACT,DB09156
DB01601,INTERACT,DB09163
DB01601,INTERACT,DB09165
DB01601,INTERACT,DB09185
DB01601,INTERACT,DB09194
DB01601,INTERACT,DB09205
DB01601,INTERACT,DB09209
DB01601,INTERACT,DB09210
DB01601,INTERACT,DB09219
DB01601,INTERACT,DB09220
DB01601,INTERACT,DB09244
DB01601,INTERACT,DB09245
DB01601,INTERACT,DB09255
DB01601,INTERACT,DB09257
DB01601,INTERACT,DB09264
DB01601,INTERACT,DB09268
DB01601,INTERACT,DB09276
DB01601,INTERACT,DB09277
DB01601,INTERACT,DB09292
DB01601,INTERACT,DB09301
DB01601,INTERACT,DB09320
DB01601,INTERACT,DB09324
DB01601,INTERACT,DB09325
DB01601,INTERACT,DB09329
DB01601,INTERACT,DB09338
DB01601,INTERACT,DB09344
DB01601,INTERACT,DB09357
DB01601,INTERACT,DB09394
DB01601,INTERACT,DB09395
DB01601,INTERACT,DB09407
DB01601,INTERACT,DB09418
DB01601,INTERACT,DB09472
DB01601,INTERACT,DB09477
DB01601,INTERACT,DB09496
DB01601,INTERACT,DB09502
DB01601,INTERACT,DB09546
DB01601,INTERACT,DB11090
DB01601,INTERACT,DB11098
DB01601,INTERACT,DB11102
DB01601,INTERACT,DB11114
DB01601,INTERACT,DB11127
DB01601,INTERACT,DB11135
DB01601,INTERACT,DB11136
DB01601,INTERACT,DB11145
DB01601,INTERACT,DB11156
DB01601,INTERACT,DB11164
DB01601,INTERACT,DB11278
DB01601,INTERACT,DB11328
DB01601,INTERACT,DB11338
DB01601,INTERACT,DB11358
DB01601,INTERACT,DB11364
DB01601,INTERACT,DB11577
DB01601,INTERACT,DB11587
DB01601,INTERACT,DB11598
DB01601,INTERACT,DB11691
DB01601,INTERACT,DB11699
DB01601,INTERACT,DB11989
DB01601,INTERACT,DB12007
DB01601,INTERACT,DB12107
DB01601,INTERACT,DB12783
DB01601,INTERACT,DB13025
DB01601,INTERACT,DB13156
DB01601,INTERACT,DB13178
DB01601,INTERACT,DB13185
DB01601,INTERACT,DB13191
DB01601,INTERACT,DB13269
DB01601,INTERACT,DB13873
DB01601,INTERACT,DB13884
DB01601,INTERACT,DB13909
DB01601,INTERACT,DB13967
DB01601,INTERACT,DB14006
DB01601,INTERACT,DB14007
DB01601,INTERACT,DB14498
DB01601,INTERACT,DB14499
DB01601,INTERACT,DB14526
DB01601,INTERACT,DB14527
DB01601,INTERACT,DB14528
DB01601,INTERACT,DB14529
DB01601,INTERACT,DB14530
DB01601,INTERACT,DB14754
DB01601,INTERACT,DB06815
DB01601,INTERACT,DB11121
DB01601,INTERACT,DB00842
DB01601,INTERACT,DB01020
DB01601,INTERACT,DB01558
DB01601,INTERACT,DB00327
DB01601,INTERACT,DB00231
DB01601,INTERACT,DB00339
DB01601,INTERACT,DB01170
DB01601,INTERACT,DB11085
DB01601,INTERACT,DB13139
DB01601,INTERACT,DB01002
DB01601,INTERACT,DB15593
DB01601,INTERACT,DB00669
DB01601,INTERACT,DB00182
DB01601,INTERACT,DB00206
DB01601,INTERACT,DB00273
DB01601,INTERACT,DB00418
DB01601,INTERACT,DB00435
DB01601,INTERACT,DB00598
DB01601,INTERACT,DB00780
DB01601,INTERACT,DB00960
DB01601,INTERACT,DB01011
DB01601,INTERACT,DB01032
DB01601,INTERACT,DB01093
DB01601,INTERACT,DB01203
DB01601,INTERACT,DB01275
DB01601,INTERACT,DB01359
DB01601,INTERACT,DB01577
DB01601,INTERACT,DB01685
DB01601,INTERACT,DB08905
DB01601,INTERACT,DB08909
DB01601,INTERACT,DB08911
DB01601,INTERACT,DB09204
DB01601,INTERACT,DB09256
DB01601,INTERACT,DB11560
DB01601,INTERACT,DB08996
DB01601,INTERACT,DB13987
DB01601,INTERACT,DB01345
DB01601,INTERACT,DB04890
DB01601,INTERACT,DB04930
DB01601,INTERACT,DB00208
DB01601,INTERACT,DB00264
DB01601,INTERACT,DB00476
DB01601,INTERACT,DB00806
DB01601,INTERACT,DB00235
DB01601,INTERACT,DB00479
DB01601,INTERACT,DB00684
DB01601,INTERACT,DB00798
DB01601,INTERACT,DB00955
DB01601,INTERACT,DB01082
DB01601,INTERACT,DB01172
DB01601,INTERACT,DB03615
DB01601,INTERACT,DB04729
DB01601,INTERACT,DB06696
DB01601,INTERACT,DB12604
DB01601,INTERACT,DB13540
DB01601,INTERACT,DB00314
DB01601,INTERACT,DB00512
DB01601,INTERACT,DB12615
DB01601,INTERACT,DB14509
DB01601,INTERACT,DB13145
DB01601,INTERACT,DB01035
DB01601,INTERACT,DB00803
DB01601,INTERACT,DB00796
DB01601,INTERACT,DB03756
DB01601,INTERACT,DB04557
DB01601,INTERACT,DB04665
DB01601,INTERACT,DB04898
DB01601,INTERACT,DB06803
DB01601,INTERACT,DB13919
DB01601,INTERACT,DB00532
DB01601,INTERACT,DB01028
DB01601,INTERACT,DB01029
DB01601,INTERACT,DB01131
DB01601,INTERACT,DB01159
DB01601,INTERACT,DB01355
DB01601,INTERACT,DB04725
DB01601,INTERACT,DB06268
DB01601,INTERACT,DB06370
DB01601,INTERACT,DB00549
DB01601,INTERACT,DB00266
DB01601,INTERACT,DB13136
DB01601,INTERACT,DB10317
DB01601,INTERACT,DB10343
DB01601,INTERACT,DB10804
DB01601,INTERACT,DB10805
DB01601,INTERACT,DB11003
DB01601,INTERACT,DB11050
DB01601,INTERACT,DB12768
DB01601,INTERACT,DB14409
DB01601,INTERACT,DB14443
DB01601,INTERACT,DB14685
DB01601,INTERACT,DB10318
DB01601,INTERACT,DB16648
DB01601,INTERACT,DB00177
DB01601,INTERACT,DB09142
DB01601,INTERACT,DB11936
DB01601,INTERACT,DB00481
DB01601,INTERACT,DB11855
DB01601,INTERACT,DB00940
DB01601,INTERACT,DB01370
DB01601,INTERACT,DB01377
DB01601,INTERACT,DB01390
DB01601,INTERACT,DB06723
DB01601,INTERACT,DB06724
DB01601,INTERACT,DB08805
DB01601,INTERACT,DB08806
DB01601,INTERACT,DB08938
DB01601,INTERACT,DB12770
DB01601,INTERACT,DB12884
DB01601,INTERACT,DB13209
DB01601,INTERACT,DB13249
DB01601,INTERACT,DB13280
DB01601,INTERACT,DB13322
DB01601,INTERACT,DB13486
DB01601,INTERACT,DB13626
DB01601,INTERACT,DB13650
DB01601,INTERACT,DB13760
DB01601,INTERACT,DB13829
DB01601,INTERACT,DB14517
DB01601,INTERACT,DB09104
DB01601,INTERACT,DB09281
DB01601,INTERACT,DB09481
DB01601,INTERACT,DB13595
DB01601,INTERACT,DB00501
DB01601,INTERACT,DB01129
DB01601,INTERACT,DB00585
DB01601,INTERACT,DB13762
DB01601,INTERACT,DB14048
DB01601,INTERACT,DB11739
DB01601,INTERACT,DB00331
DB01601,INTERACT,DB00181
DB01601,INTERACT,DB00390
DB01601,INTERACT,DB13401
DB01601,INTERACT,DB13691
DB01601,INTERACT,DB01156
DB01601,INTERACT,DB06119
DB01601,INTERACT,DB00193
DB01601,INTERACT,DB00932
DB01601,INTERACT,DB00495
DB01601,INTERACT,DB11901
DB01601,INTERACT,DB01174
DB01601,INTERACT,DB00555
DB01601,INTERACT,DB00313
DB01601,INTERACT,DB01045
DB01601,INTERACT,DB01395
DB01601,INTERACT,DB00717
DB01601,INTERACT,DB00834
DB01601,INTERACT,DB00294
DB01601,INTERACT,DB00351
DB01601,INTERACT,DB04574
DB01601,INTERACT,DB09123
DB01601,INTERACT,DB00304
DB01601,INTERACT,DB00255
DB01601,INTERACT,DB00367
DB01601,INTERACT,DB00396
DB01601,INTERACT,DB00603
DB01601,INTERACT,DB00783
DB01601,INTERACT,DB00823
DB01601,INTERACT,DB00957
DB01601,INTERACT,DB00977
DB01601,INTERACT,DB01357
DB01601,INTERACT,DB04066
DB01601,INTERACT,DB04682
DB01601,INTERACT,DB04839
DB01601,INTERACT,DB05830
DB01601,INTERACT,DB06266
DB01601,INTERACT,DB06713
DB01601,INTERACT,DB06730
DB01601,INTERACT,DB06789
DB01601,INTERACT,DB06804
DB01601,INTERACT,DB08867
DB01601,INTERACT,DB09371
DB01601,INTERACT,DB09389
DB01601,INTERACT,DB11507
DB01601,INTERACT,DB11619
DB01601,INTERACT,DB11636
DB01601,INTERACT,DB12025
DB01601,INTERACT,DB12474
DB01601,INTERACT,DB13044
DB01601,INTERACT,DB13310
DB01601,INTERACT,DB13528
DB01601,INTERACT,DB13563
DB01601,INTERACT,DB13685
DB01601,INTERACT,DB13857
DB01601,INTERACT,DB13866
DB01601,INTERACT,DB13944
DB01601,INTERACT,DB13953
DB01601,INTERACT,DB13954
DB01601,INTERACT,DB13956
DB01601,INTERACT,DB13981
DB01601,INTERACT,DB14583
DB01601,INTERACT,DB14678
DB01601,INTERACT,DB15775
DB01601,INTERACT,DB15903
DB01601,INTERACT,DB01323
DB01601,INTERACT,DB11652
DB01601,INTERACT,DB15762
DB01601,INTERACT,DB15569
DB01601,INTERACT,DB05773
DB01601,INTERACT,DB00918
DB01601,INTERACT,DB06626
DB01601,INTERACT,DB08903
DB01601,INTERACT,DB09128
DB01601,INTERACT,DB06772
DB01601,INTERACT,DB08875
DB01601,INTERACT,DB09063
DB01601,INTERACT,DB09102
DB01601,INTERACT,DB01254
DB01601,INTERACT,DB00530
DB01601,INTERACT,DB06702
DB01601,INTERACT,DB04908
DB01601,INTERACT,DB01018
DB01601,INTERACT,DB01259
DB01601,INTERACT,DB04835
DB01601,INTERACT,DB04868
DB01601,INTERACT,DB09074
DB01601,INTERACT,DB09073
DB01601,INTERACT,DB06603
DB01601,INTERACT,DB08901
DB01601,INTERACT,DB08877
DB01601,INTERACT,DB06335
DB01601,INTERACT,DB05109
DB01601,INTERACT,DB06684
DB01601,INTERACT,DB00564
DB01601,INTERACT,DB00700
DB01601,INTERACT,DB00938
DB01601,INTERACT,DB09227
DB01601,INTERACT,DB00951
DB01601,INTERACT,DB01110
DB01601,INTERACT,DB04832
DB01601,INTERACT,DB06731
DB01601,INTERACT,DB01396
DB01601,INTERACT,DB01198
DB01601,INTERACT,DB00682
DB01601,INTERACT,DB01418
DB01601,INTERACT,DB08496
DB01601,INTERACT,DB14055
DB01601,INTERACT,DB01238
DB01601,INTERACT,DB14185
DB01601,INTERACT,DB00518
DB01601,INTERACT,DB00567
DB01601,INTERACT,DB00612
DB01601,INTERACT,DB01039
DB01601,INTERACT,DB01431
DB01601,INTERACT,DB01583
DB01601,INTERACT,DB01656
DB01601,INTERACT,DB04896
DB01601,INTERACT,DB05039
DB01601,INTERACT,DB05239
DB01601,INTERACT,DB06218
DB01601,INTERACT,DB06403
DB01601,INTERACT,DB08907
DB01601,INTERACT,DB08918
DB01601,INTERACT,DB09030
DB01601,INTERACT,DB09034
DB01601,INTERACT,DB09071
DB01601,INTERACT,DB09079
DB01601,INTERACT,DB11575
DB01601,INTERACT,DB12141
DB01601,INTERACT,DB12483
DB01601,INTERACT,DB12515
DB01601,INTERACT,DB12952
DB01601,INTERACT,DB14723
DB01601,INTERACT,DB00204
DB01601,INTERACT,DB00580
DB01601,INTERACT,DB00814
DB01601,INTERACT,DB04743
DB01601,INTERACT,DB04828
DB01601,INTERACT,DB08439
DB01601,INTERACT,DB09216
DB01601,INTERACT,DB01223
DB01601,INTERACT,DB09289
DB01601,INTERACT,DB00296
DB01601,INTERACT,DB00499
DB01601,INTERACT,DB00628
DB01601,INTERACT,DB00690
DB01601,INTERACT,DB00911
DB01601,INTERACT,DB00962
DB01601,INTERACT,DB01068
DB01601,INTERACT,DB01105
DB01601,INTERACT,DB01215
DB01601,INTERACT,DB01241
DB01601,INTERACT,DB05541
DB01601,INTERACT,DB06710
DB01601,INTERACT,DB08932
DB01601,INTERACT,DB09223
DB01601,INTERACT,DB09262
DB01601,INTERACT,DB09317
DB01601,INTERACT,DB09318
DB01601,INTERACT,DB11251
DB01601,INTERACT,DB12278
DB01601,INTERACT,DB00470
DB01601,INTERACT,DB00744
DB01601,INTERACT,DB00969
DB01601,INTERACT,DB01589
DB01601,INTERACT,DB06652
DB01601,INTERACT,DB07615
DB01601,INTERACT,DB09061
DB01601,INTERACT,DB14011
DB01601,INTERACT,DB15233
DB01601,INTERACT,DB12887
DB01601,INTERACT,DB00286
DB01601,INTERACT,DB08828
DB01601,INTERACT,DB00440
DB01601,INTERACT,DB00539
DB01601,INTERACT,DB00836
DB01601,INTERACT,DB01267
DB01601,INTERACT,DB06176
DB01601,INTERACT,DB08893
DB01601,INTERACT,DB11963
DB01601,INTERACT,DB11978
DB01601,INTERACT,DB12500
DB01601,INTERACT,DB01095
DB01601,INTERACT,DB11586
DB01601,INTERACT,DB00280
DB01601,INTERACT,DB00731
DB01601,INTERACT,DB06203
DB01601,INTERACT,DB06292
DB01601,INTERACT,DB00912
DB01601,INTERACT,DB11362
DB01601,INTERACT,DB00946
DB01601,INTERACT,DB00624
DB01601,INTERACT,DB00295
DB01601,INTERACT,DB00349
DB01601,INTERACT,DB01261
DB01601,INTERACT,DB01263
DB01601,INTERACT,DB01388
DB01601,INTERACT,DB05521
DB01601,INTERACT,DB06605
DB01601,INTERACT,DB06670
DB01601,INTERACT,DB08865
DB01601,INTERACT,DB08882
DB01601,INTERACT,DB08912
DB01601,INTERACT,DB12332
DB01601,INTERACT,DB00176
DB01601,INTERACT,DB00185
DB01601,INTERACT,DB00213
DB01601,INTERACT,DB00254
DB01601,INTERACT,DB00285
DB01601,INTERACT,DB00316
DB01601,INTERACT,DB00321
DB01601,INTERACT,DB00356
DB01601,INTERACT,DB00359
DB01601,INTERACT,DB00377
DB01601,INTERACT,DB00412
DB01601,INTERACT,DB00458
DB01601,INTERACT,DB00477
DB01601,INTERACT,DB00490
DB01601,INTERACT,DB00608
DB01601,INTERACT,DB00661
DB01601,INTERACT,DB00706
DB01601,INTERACT,DB00759
DB01601,INTERACT,DB00808
DB01601,INTERACT,DB00829
DB01601,INTERACT,DB00909
DB01601,INTERACT,DB00980
DB01601,INTERACT,DB01050
DB01601,INTERACT,DB01142
DB01601,INTERACT,DB01149
DB01601,INTERACT,DB01183
DB01601,INTERACT,DB01221
DB01601,INTERACT,DB01233
DB01601,INTERACT,DB01409
DB01601,INTERACT,DB01420
DB01601,INTERACT,DB01587
DB01601,INTERACT,DB04871
DB01601,INTERACT,DB06282
DB01601,INTERACT,DB06700
DB01601,INTERACT,DB08899
DB01601,INTERACT,DB09068
DB01601,INTERACT,DB09089
DB01601,INTERACT,DB09118
DB01601,INTERACT,DB09195
DB01601,INTERACT,DB09288
DB01601,INTERACT,DB09570
DB01601,INTERACT,DB11130
DB01601,INTERACT,DB11915
DB01601,INTERACT,DB12161
DB01601,INTERACT,DB13293
DB01601,INTERACT,DB13943
DB01601,INTERACT,DB13946
DB01601,INTERACT,DB13952
DB01601,INTERACT,DB13955
DB01601,INTERACT,DB00343
DB01601,INTERACT,DB00420
DB01601,INTERACT,DB00568
DB01601,INTERACT,DB00757
DB01601,INTERACT,DB00778
DB01601,INTERACT,DB00889
DB01601,INTERACT,DB00904
DB01601,INTERACT,DB00976
DB01601,INTERACT,DB01087
DB01601,INTERACT,DB01114
DB01601,INTERACT,DB01182
DB01601,INTERACT,DB04825
DB01601,INTERACT,DB04842
DB01601,INTERACT,DB04957
DB01601,INTERACT,DB06712
DB01601,INTERACT,DB08980
DB01601,INTERACT,DB08992
DB01601,INTERACT,DB09231
DB01601,INTERACT,DB09555
DB01601,INTERACT,DB13500
DB01601,INTERACT,DB13791
DB01601,INTERACT,DB14063
DB01601,INTERACT,DB00215
DB01601,INTERACT,DB00365
DB01601,INTERACT,DB01175
DB01601,INTERACT,DB01184
DB01601,INTERACT,DB01218
DB01601,INTERACT,DB01244
DB01601,INTERACT,DB01624
DB01601,INTERACT,DB05294
DB01601,INTERACT,DB06216
DB01601,INTERACT,DB06697
DB01601,INTERACT,DB06708
DB01601,INTERACT,DB09083
DB01601,INTERACT,DB13074
DB01601,INTERACT,DB13725
DB01601,INTERACT,DB00347
DB01601,INTERACT,DB00358
DB01601,INTERACT,DB00370
DB01601,INTERACT,DB00675
DB01601,INTERACT,DB00678
DB01601,INTERACT,DB00734
DB01601,INTERACT,DB00822
DB01601,INTERACT,DB00825
DB01601,INTERACT,DB00949
DB01601,INTERACT,DB01054
DB01601,INTERACT,DB01072
DB01601,INTERACT,DB01074
DB01601,INTERACT,DB01173
DB01601,INTERACT,DB01591
DB01601,INTERACT,DB09090
DB01601,INTERACT,DB09229
DB01601,INTERACT,DB09235
DB01601,INTERACT,DB09236
DB01601,INTERACT,DB09239
DB01601,INTERACT,DB11614
DB01601,INTERACT,DB12093
DB01601,INTERACT,DB12245
DB01601,INTERACT,DB12923
DB01601,INTERACT,DB13488
DB01601,INTERACT,DB13766
DB01601,INTERACT,DB06717
DB01601,INTERACT,DB09048
DB01601,INTERACT,DB12015
DB01601,INTERACT,DB14009
DB01601,INTERACT,DB00439
DB01601,INTERACT,DB00482
DB01601,INTERACT,DB00533
DB01601,INTERACT,DB00586
DB01601,INTERACT,DB01424
DB01601,INTERACT,DB01435
DB01601,INTERACT,DB01628
DB01601,INTERACT,DB01016
DB01601,INTERACT,DB01132
DB01601,INTERACT,DB09198
DB01601,INTERACT,DB09199
DB01601,INTERACT,DB09200
DB01601,INTERACT,DB09201
DB01601,INTERACT,DB12781
